,author_ID,Type,Company,Line of Code,n_files,task_type
2411,4066.0,volunteer,volunteer,60.0,1.0,features
2412,4069.0,volunteer,volunteer,7.0,2.0,perfective
2413,4070.0,volunteer,volunteer,2.0,1.0,features
2414,4071.0,volunteer,volunteer,2.0,1.0,features
2415,4072.0,volunteer,volunteer,2.0,1.0,perfective
2416,4075.0,volunteer,volunteer,127.0,26.0,perfective
2417,4077.0,paid,samsung,279.0,35.0,features
2418,4079.0,paid,debian,8.0,1.0,perfective
2419,4079.0,paid,debian,15.0,1.0,features
2420,4080.0,volunteer,volunteer,4.0,1.0,perfective
2421,4081.0,volunteer,volunteer,19.0,1.0,perfective
2422,4081.0,volunteer,volunteer,44.0,1.0,perfective
2423,4082.0,volunteer,volunteer,4.0,1.0,perfective
2424,4083.0,volunteer,volunteer,2.0,1.0,perfective
2425,4085.0,volunteer,volunteer,2.0,1.0,corrective
2426,4086.0,volunteer,volunteer,2.0,1.0,perfective
2427,4089.0,volunteer,volunteer,40.0,1.0,features
2428,4090.0,volunteer,volunteer,10.0,1.0,features
2429,4092.0,volunteer,volunteer,34.0,1.0,perfective
2430,4095.0,volunteer,volunteer,2.0,1.0,features
2431,4096.0,volunteer,volunteer,6.0,1.0,perfective
2432,4098.0,volunteer,volunteer,2.0,1.0,perfective
2433,4099.0,volunteer,volunteer,8.0,1.0,perfective
2434,4100.0,volunteer,volunteer,7.0,1.0,corrective
2435,4102.0,volunteer,volunteer,14.0,2.0,perfective
2436,4103.0,volunteer,volunteer,16.0,2.0,nonfunctional
2437,4107.0,paid,mozilla,39.0,2.0,corrective
2438,4109.0,volunteer,volunteer,4.0,1.0,perfective
2439,4117.0,volunteer,volunteer,4.0,1.0,perfective
2440,4120.0,volunteer,volunteer,66.0,3.0,features
2441,4122.0,volunteer,volunteer,51.0,5.0,corrective
2442,4123.0,volunteer,volunteer,2.0,1.0,perfective
2443,4123.0,volunteer,volunteer,5.0,1.0,perfective
2444,4126.0,volunteer,volunteer,4.0,1.0,perfective
2445,4127.0,volunteer,volunteer,8.0,1.0,corrective
2446,4131.0,volunteer,volunteer,5.0,1.0,perfective
2447,4134.0,volunteer,volunteer,2.0,1.0,perfective
2448,4135.0,volunteer,volunteer,18.0,1.0,perfective
2449,4137.0,volunteer,volunteer,2.0,1.0,nonfunctional
2450,4138.0,volunteer,volunteer,2.0,1.0,features
2451,4138.0,volunteer,volunteer,2.0,1.0,perfective
2452,4141.0,volunteer,volunteer,15.0,2.0,corrective
2453,4142.0,paid,mozilla,20.0,1.0,nonfunctional
2454,4147.0,paid,mozilla,12.0,1.0,corrective
2455,4148.0,volunteer,volunteer,2.0,1.0,corrective
2456,4151.0,volunteer,volunteer,107.0,6.0,perfective
2457,4156.0,volunteer,volunteer,52.0,1.0,perfective
2458,4156.0,volunteer,volunteer,46.0,3.0,perfective
2459,4157.0,paid,mozilla,22.0,1.0,nonfunctional
2460,4158.0,volunteer,volunteer,2.0,1.0,corrective
2461,4160.0,volunteer,volunteer,19.0,2.0,features
2462,4162.0,volunteer,volunteer,1.0,1.0,features
